term,term_translation,lang_code
http://purl.org/zonmw/generic/10161,"REFI-QDA - Qualitative Data Analysis",en
http://purl.org/zonmw/generic/10052,"Public Procurement Research Centre - PPRC",en
http://purl.org/zonmw/generic/10057,"Sanquin",en
http://purl.org/zonmw/generic/10055,"Reade Research BV",en
http://purl.org/zonmw/generic/10054,"Radboud University Nijmegen Medical Centre",en
http://purl.org/zonmw/generic/10056,"RIVM - National Institute for Public Health and the Environment",en
http://purl.org/zonmw/generic/10051,"Public Health Service of Amsterdam",en
http://purl.org/zonmw/generic/10059,"SEO Economisch Onderzoek",en
http://purl.org/zonmw/generic/10050,"NSCR - Netherlands Institute for the Study of Crime and Law Enforcement",en
http://purl.org/zonmw/generic/10058,"Saxion University of Applied Sciences",en
http://purl.org/zonmw/generic/10053,"Radboud University Nijmegen",en
http://purl.org/zonmw/generic/10129,"SQL - Structured Query Language",en
http://purl.org/zonmw/generic/10123,"NetCDF - Network Common Data Form",en
http://purl.org/zonmw/generic/10122,"MATLAB",en
http://purl.org/zonmw/generic/10121,"MD - Markdown",en
http://purl.org/zonmw/generic/10126,"CSV - Comma Separated Values",en
http://purl.org/zonmw/generic/10125,"ODS",en
http://purl.org/zonmw/generic/10120,"SGML - Standard Generalized Markup Language",en
http://purl.org/zonmw/generic/10127,"XLS - Microsoft Excel",en
http://purl.org/zonmw/generic/10124,"TF - Text-Fabric",en
http://purl.org/zonmw/generic/10128,"XLSX - Office Open XML Workbook",en
http://purl.org/zonmw/generic/10019,"guideline",en
http://purl.org/zonmw/generic/10010,"substance",en
http://purl.org/zonmw/generic/10017,"technical standard",en
http://purl.org/zonmw/generic/10015,"metadata standard",en
http://purl.org/zonmw/generic/10018,"conceptual model",en
http://purl.org/zonmw/generic/10011,"macromolecule",en
http://purl.org/zonmw/generic/10016,"semantic artefact",en
http://purl.org/zonmw/generic/10013,"service",en
http://purl.org/zonmw/generic/10014,"standard",en
http://purl.org/zonmw/generic/10062,"TNO - Netherlands Organisation for Applied Scientific Research",en
http://purl.org/zonmw/generic/10064,"University Medical Center Utrecht",en
http://purl.org/zonmw/generic/10069,"Utrecht University",en
http://purl.org/zonmw/generic/10068,"University of Twente",en
http://purl.org/zonmw/generic/10061,"Tilburg University",en
http://purl.org/zonmw/generic/10060,"Spaarne Gasthuis - Spaarne Ziekenhuis",en
http://purl.org/zonmw/generic/10066,"University of Groningen",en
http://purl.org/zonmw/generic/10063,"University Medical Center Groningen",en
http://purl.org/zonmw/generic/10065,"University of Amsterdam",en
http://purl.org/zonmw/generic/10067,"University of Humanistic Studies",en
http://purl.org/zonmw/generic/10101,"no",en
http://purl.org/zonmw/generic/10108,"ODT - Open Document",en
http://purl.org/zonmw/generic/10100,"yes",en
http://purl.org/zonmw/generic/10109,"DOC - Microsoft Word",en
http://purl.org/zonmw/generic/10103,"unknown",en
http://purl.org/zonmw/generic/10106,"PDF/A - Portable Document Format for archiving",en
http://purl.org/zonmw/generic/10107,"PDF - Portable Document Format",en
http://purl.org/zonmw/generic/10105,"media type",en
http://purl.org/zonmw/generic/10104,"protozoa",en
http://purl.org/zonmw/generic/10102,"funder institution",en
access_rights,"Access Rights",en
access_rights,"Toegangsrechten",nl
organization,"Publishers",en
organization,"Uitgevers",nl
publisher_name,"Publishers",en
publisher_name,"Uitgevers",nl
res_format,"File Formats",en
res_format,"Bestandstype",nl
spatial,"Spatial Coverage",en
spatial,"Spatiële dekking",nl
tags,"Keywords",en
tags,"Trefwoorden",nl
theme,"Themes",en
theme,"Themas",nl
number_of_records,"Number of Records",en
number_of_records,"Aantal Records",nl
modified,"Last Modified",en
modified,"Laatst Gewijzigd",nl
created,"Created",en
created,"Aangemaakt",nl
license_id,"License",en
license_id,"Licentie",nl
groups,"Groups",en
groups,"Groepen",nl
version,"Version",en
version,"Versie",nl
identifier,"Identifier",en
identifier,"Identificatiecode",nl
landing_page,"Landing Page",en
landing_page,"Landingspagina",nl
contact_point,"Contact Point",en
contact_point,"Contactpunt",nl
frequency,"Update Frequency",en
frequency,"Updatefrequentie",nl
temporal_coverage,"Temporal Coverage",en
temporal_coverage,"Temporele Dekking",nl
language,"Language",en
language,"Taal",nl
health_category,"Health Categories",en
health_category,"Gezondheidscategorieën",nl
health_theme,"Health Themes",en
health_theme,"Gezondheidsthema's",nl
min_typical_age,"Minimum Typical Age",en
min_typical_age,"Minimale Typische Leeftijd",nl
max_typical_age,"Maximum Typical Age",en
max_typical_age,"Maximale Typische Leeftijd",nl
number_of_unique_individuals,"Number of Unique Individuals",en
number_of_unique_individuals,"Aantal Unieke Individuen",nl
population_coverage,"Population Coverage",en
population_coverage,"Populatiedekking",nl
spatial_resolution,"Spatial Resolution",en
spatial_resolution,"Ruimtelijke Resolutie",nl
temporal_resolution,"Temporal Resolution",en
temporal_resolution,"Temporele Resolutie",nl
publisher_note,"Publisher Note",en
publisher_note,"Uitgever Notitie",nl
legal_basis,"Legal Basis",en
legal_basis,"Wettelijke Grondslag",nl
personal_data,"Personal Data",en
personal_data,"Persoonsgegevens",nl
hdab,"Health Data Access Body",en
hdab,"Gezondheidsdata Toegangsorgaan",nl
retention_period,"Retention Period",en
retention_period,"Bewaartermijn",nl
quality_annotation,"Quality Annotation",en
quality_annotation,"Kwaliteitsannotatie",nl
provenance,"Provenance",en
provenance,"Herkomst",nl
purpose,"Purpose",en
purpose,"Doel",nl
analytics,"Analytics",en
analytics,"Analyses",nl
coding_system,"Coding System",en
coding_system,"Coderingssysteem",nl
code_values,"Code Values",en
code_values,"Codewaarden",nl
creator,"Creator",en
creator,"Maker",nl
publisher,"Publisher",en
publisher,"Uitgever",nl
contact,"Contact",en
contact,"Contact",nl
qualified_attribution,"Qualified Attribution",en
qualified_attribution,"Gekwalificeerde Toeschrijving",nl
qualified_relation,"Qualified Relation",en
qualified_relation,"Gekwalificeerde Relatie",nl
has_version,"Has Version",en
has_version,"Heeft Versie",nl
is_version_of,"Is Version Of",en
is_version_of,"Is Versie Van",nl
is_referenced_by,"Is Referenced By",en
is_referenced_by,"Wordt Gerefereerd Door",nl
relation,"Relation",en
relation,"Relatie",nl
source,"Source",en
source,"Bron",nl
sample,"Sample",en
sample,"Voorbeeld",nl
conforms_to,"Conforms To",en
conforms_to,"Voldoet Aan",nl
applicable_legislation,"Applicable Legislation",en
applicable_legislation,"Toepasselijke Wetgeving",nl
resources,"Resources",en
resources,"Bronnen",nl
format,"Format",en
format,"Formaat",nl
mimetype,"MIME Type",en
mimetype,"MIME Type",nl
size,"Size",en
size,"Grootte",nl
hash,"Hash",en
hash,"Hash",nl
hash_algorithm,"Hash Algorithm",en
hash_algorithm,"Hash Algoritme",nl
download_url,"Download URL",en
download_url,"Download URL",nl
access_url,"Access URL",en
access_url,"Toegangs-URL",nl
access_services,"Access Services",en
access_services,"Toegangsdiensten",nl
byte_size,"Byte Size",en
byte_size,"Bytegrootte",nl
compression_format,"Compression Format",en
compression_format,"Compressieformaat",nl
packaging_format,"Packaging Format",en
packaging_format,"Verpakkingsformaat",nl
rights,"Rights",en
rights,"Rechten",nl
status,"Status",en
status,"Status",nl
http://publications.europa.eu/resource/authority/access-right/PUBLIC,"Public",en
http://publications.europa.eu/resource/authority/access-right/PUBLIC,"Openbaar",nl
http://publications.europa.eu/resource/authority/access-right/RESTRICTED,"Restricted",en
http://publications.europa.eu/resource/authority/access-right/RESTRICTED,"Beperkt",nl
http://publications.europa.eu/resource/authority/access-right/NON_PUBLIC,"Non-Public",en
http://publications.europa.eu/resource/authority/access-right/NON_PUBLIC,"Niet-openbaar",nl
http://publications.europa.eu/resource/authority/frequency/ANNUAL,"Annual",en
http://publications.europa.eu/resource/authority/frequency/ANNUAL,"Jaarlijks",nl
http://publications.europa.eu/resource/authority/frequency/MONTHLY,"Monthly",en
http://publications.europa.eu/resource/authority/frequency/MONTHLY,"Maandelijks",nl
http://publications.europa.eu/resource/authority/frequency/WEEKLY,"Weekly",en
http://publications.europa.eu/resource/authority/frequency/WEEKLY,"Wekelijks",nl
http://publications.europa.eu/resource/authority/frequency/DAILY,"Daily",en
http://publications.europa.eu/resource/authority/frequency/DAILY,"Dagelijks",nl
http://publications.europa.eu/resource/authority/frequency/CONT,"Continuous",en
http://publications.europa.eu/resource/authority/frequency/CONT,"Continu",nl
http://publications.europa.eu/resource/authority/frequency/IRREG,"Irregular",en
http://publications.europa.eu/resource/authority/frequency/IRREG,"Onregelmatig",nl
http://publications.europa.eu/resource/authority/frequency/UNKNOWN,"Unknown",en
http://publications.europa.eu/resource/authority/frequency/UNKNOWN,"Onbekend",nl
http://publications.europa.eu/resource/authority/frequency/NEVER,"Never",en
http://publications.europa.eu/resource/authority/frequency/NEVER,"Nooit",nl
http://purl.org/adms/status/Completed,"Completed",en
http://purl.org/adms/status/Completed,"Voltooid",nl
http://purl.org/adms/status/Deprecated,"Deprecated",en
http://purl.org/adms/status/Deprecated,"Verouderd",nl
http://purl.org/adms/status/UnderDevelopment,"Under Development",en
http://purl.org/adms/status/UnderDevelopment,"In Ontwikkeling",nl
http://purl.org/adms/status/Withdrawn,"Withdrawn",en
http://purl.org/adms/status/Withdrawn,"Ingetrokken",nl
dcat_type,"Dataset Type",en
dcat_type,"Dataset Type",nl
type,"Type",en
type,"Type",nl
http://publications.europa.eu/resource/authority/data-theme/HEAL,"Health",en
http://publications.europa.eu/resource/authority/data-theme/HEAL,"Gezondheid",nl
http://publications.europa.eu/resource/authority/data-theme/SOCI,"Population and Society",en
http://publications.europa.eu/resource/authority/data-theme/SOCI,"Bevolking en Samenleving",nl
http://publications.europa.eu/resource/authority/data-theme/TECH,"Science and Technology",en
http://publications.europa.eu/resource/authority/data-theme/TECH,"Wetenschap en Technologie",nl
http://publications.europa.eu/resource/authority/data-theme/GOVE,"Government and Public Sector",en
http://publications.europa.eu/resource/authority/data-theme/GOVE,"Overheid en Publieke Sector",nl
https://www.iana.org/assignments/media-types/application/1d-interleaved-parityfec,application/1d-interleaved-parityfec,en
https://www.iana.org/assignments/media-types/application/3gpdash-qoe-report+xml,application/3gpdash-qoe-report+xml,en
https://www.iana.org/assignments/media-types/application/3gppHal+json,application/3gppHal+json,en
https://www.iana.org/assignments/media-types/application/3gppHalForms+json,application/3gppHalForms+json,en
https://www.iana.org/assignments/media-types/application/3gpp-ims+xml,application/3gpp-ims+xml,en
https://www.iana.org/assignments/media-types/application/3gpp-mbs-object-manifest+json,application/3gpp-mbs-object-manifest+json,en
https://www.iana.org/assignments/media-types/application/3gpp-mbs-user-service-descriptions+json,application/3gpp-mbs-user-service-descriptions+json,en
https://www.iana.org/assignments/media-types/application/3gpp-media-delivery-metrics-report+json,application/3gpp-media-delivery-metrics-report+json,en
https://www.iana.org/assignments/media-types/application/A2L,application/A2L,en
https://www.iana.org/assignments/media-types/application/ace-groupcomm+cbor,application/ace-groupcomm+cbor,en
https://www.iana.org/assignments/media-types/application/ace-trl+cbor,application/ace-trl+cbor,en
https://www.iana.org/assignments/media-types/application/ace+cbor,application/ace+cbor,en
https://www.iana.org/assignments/media-types/application/ace+json,application/ace+json,en
https://www.iana.org/assignments/media-types/application/activemessage,application/activemessage,en
https://www.iana.org/assignments/media-types/application/activity+json,application/activity+json,en
https://www.iana.org/assignments/media-types/application/aif+cbor,application/aif+cbor,en
https://www.iana.org/assignments/media-types/application/aif+json,application/aif+json,en
https://www.iana.org/assignments/media-types/application/alto-cdni+json,application/alto-cdni+json,en
https://www.iana.org/assignments/media-types/application/alto-cdnifilter+json,application/alto-cdnifilter+json,en
https://www.iana.org/assignments/media-types/application/alto-costmap+json,application/alto-costmap+json,en
https://www.iana.org/assignments/media-types/application/alto-costmapfilter+json,application/alto-costmapfilter+json,en
https://www.iana.org/assignments/media-types/application/alto-directory+json,application/alto-directory+json,en
https://www.iana.org/assignments/media-types/application/alto-endpointprop+json,application/alto-endpointprop+json,en
https://www.iana.org/assignments/media-types/application/alto-endpointpropparams+json,application/alto-endpointpropparams+json,en
https://www.iana.org/assignments/media-types/application/alto-endpointcost+json,application/alto-endpointcost+json,en
https://www.iana.org/assignments/media-types/application/alto-endpointcostparams+json,application/alto-endpointcostparams+json,en
https://www.iana.org/assignments/media-types/application/alto-error+json,application/alto-error+json,en
https://www.iana.org/assignments/media-types/application/alto-networkmapfilter+json,application/alto-networkmapfilter+json,en
https://www.iana.org/assignments/media-types/application/alto-networkmap+json,application/alto-networkmap+json,en
https://www.iana.org/assignments/media-types/application/alto-propmap+json,application/alto-propmap+json,en
https://www.iana.org/assignments/media-types/application/alto-propmapparams+json,application/alto-propmapparams+json,en
https://www.iana.org/assignments/media-types/application/alto-tips+json,application/alto-tips+json,en
https://www.iana.org/assignments/media-types/application/alto-tipsparams+json,application/alto-tipsparams+json,en
https://www.iana.org/assignments/media-types/application/alto-updatestreamcontrol+json,application/alto-updatestreamcontrol+json,en
https://www.iana.org/assignments/media-types/application/alto-updatestreamparams+json,application/alto-updatestreamparams+json,en
https://www.iana.org/assignments/media-types/application/AML,application/AML,en
https://www.iana.org/assignments/media-types/application/andrew-inset,application/andrew-inset,en
https://www.iana.org/assignments/media-types/application/applefile,application/applefile,en
https://www.iana.org/assignments/media-types/application/asyncapi+json,application/asyncapi+json,en
https://www.iana.org/assignments/media-types/application/asyncapi+yaml,application/asyncapi+yaml,en
https://www.iana.org/assignments/media-types/application/at+jwt,application/at+jwt,en
https://www.iana.org/assignments/media-types/application/ATF,application/ATF,en
https://www.iana.org/assignments/media-types/application/ATFX,application/ATFX,en
https://www.iana.org/assignments/media-types/application/atom+xml,application/atom+xml,en
https://www.iana.org/assignments/media-types/application/atomcat+xml,application/atomcat+xml,en
https://www.iana.org/assignments/media-types/application/atomdeleted+xml,application/atomdeleted+xml,en
https://www.iana.org/assignments/media-types/application/atomicmail,application/atomicmail,en
https://www.iana.org/assignments/media-types/application/atomsvc+xml,application/atomsvc+xml,en
https://www.iana.org/assignments/media-types/application/atsc-dwd+xml,application/atsc-dwd+xml,en
https://www.iana.org/assignments/media-types/application/atsc-dynamic-event-message,application/atsc-dynamic-event-message,en
https://www.iana.org/assignments/media-types/application/atsc-held+xml,application/atsc-held+xml,en
https://www.iana.org/assignments/media-types/application/atsc-rdt+json,application/atsc-rdt+json,en
https://www.iana.org/assignments/media-types/application/atsc-rsat+xml,application/atsc-rsat+xml,en
https://www.iana.org/assignments/media-types/application/ATXML,application/ATXML,en
https://www.iana.org/assignments/media-types/application/auth-policy+xml,application/auth-policy+xml,en
https://www.iana.org/assignments/media-types/application/automationml-aml+xml,application/automationml-aml+xml,en
https://www.iana.org/assignments/media-types/application/automationml-amlx+zip,application/automationml-amlx+zip,en
https://www.iana.org/assignments/media-types/application/bacnet-xdd+zip,application/bacnet-xdd+zip,en
https://www.iana.org/assignments/media-types/application/batch-SMTP,application/batch-SMTP,en
https://www.iana.org/assignments/media-types/application/beep+xml,application/beep+xml,en
https://www.iana.org/assignments/media-types/application/bufr,application/bufr,en
https://www.iana.org/assignments/media-types/application/c2pa,application/c2pa,en
https://www.iana.org/assignments/media-types/application/calendar+json,application/calendar+json,en
https://www.iana.org/assignments/media-types/application/calendar+xml,application/calendar+xml,en
https://www.iana.org/assignments/media-types/application/call-completion,application/call-completion,en
https://www.iana.org/assignments/media-types/application/CALS-1840,application/CALS-1840,en
https://www.iana.org/assignments/media-types/application/captive+json,application/captive+json,en
https://www.iana.org/assignments/media-types/application/cbor,application/cbor,en
https://www.iana.org/assignments/media-types/application/cbor-seq,application/cbor-seq,en
https://www.iana.org/assignments/media-types/application/cccex,application/cccex,en
https://www.iana.org/assignments/media-types/application/ccmp+xml,application/ccmp+xml,en
https://www.iana.org/assignments/media-types/application/ccxml+xml,application/ccxml+xml,en
https://www.iana.org/assignments/media-types/application/cda+xml,application/cda+xml,en
https://www.iana.org/assignments/media-types/application/CDFX+XML,application/CDFX+XML,en
https://www.iana.org/assignments/media-types/application/cdmi-capability,application/cdmi-capability,en
https://www.iana.org/assignments/media-types/application/cdmi-container,application/cdmi-container,en
https://www.iana.org/assignments/media-types/application/cdmi-domain,application/cdmi-domain,en
https://www.iana.org/assignments/media-types/application/cdmi-object,application/cdmi-object,en
https://www.iana.org/assignments/media-types/application/cdmi-queue,application/cdmi-queue,en
https://www.iana.org/assignments/media-types/application/cdni,application/cdni,en
https://www.iana.org/assignments/media-types/application/ce+cbor,application/ce+cbor,en
https://www.iana.org/assignments/media-types/application/CEA,application/CEA,en
https://www.iana.org/assignments/media-types/application/cea-2018+xml,application/cea-2018+xml,en
https://www.iana.org/assignments/media-types/application/cellml+xml,application/cellml+xml,en
https://www.iana.org/assignments/media-types/application/cfw,application/cfw,en
https://www.iana.org/assignments/media-types/application/cid,application/cid,en
https://www.iana.org/assignments/media-types/application/cid-edhoc+cbor-seq,application/cid-edhoc+cbor-seq,en
https://www.iana.org/assignments/media-types/application/city+json,application/city+json,en
https://www.iana.org/assignments/media-types/application/city+json-seq,application/city+json-seq,en
https://www.iana.org/assignments/media-types/application/clr,application/clr,en
https://www.iana.org/assignments/media-types/application/clue_info+xml,application/clue_info+xml,en
https://www.iana.org/assignments/media-types/application/clue+xml,application/clue+xml,en
https://www.iana.org/assignments/media-types/application/cms,application/cms,en
https://www.iana.org/assignments/media-types/application/cmw+cbor,application/cmw+cbor,en
https://www.iana.org/assignments/media-types/application/cmw+cose,application/cmw+cose,en
https://www.iana.org/assignments/media-types/application/cmw+json,application/cmw+json,en
https://www.iana.org/assignments/media-types/application/cmw+jws,application/cmw+jws,en
https://www.iana.org/assignments/media-types/application/cnrp+xml,application/cnrp+xml,en
https://www.iana.org/assignments/media-types/application/coap-eap,application/coap-eap,en
https://www.iana.org/assignments/media-types/application/coap-group+json,application/coap-group+json,en
https://www.iana.org/assignments/media-types/application/coap-payload,application/coap-payload,en
https://www.iana.org/assignments/media-types/application/commonground,application/commonground,en
https://www.iana.org/assignments/media-types/application/concise-problem-details+cbor,application/concise-problem-details+cbor,en
https://www.iana.org/assignments/media-types/application/conference-info+xml,application/conference-info+xml,en
https://www.iana.org/assignments/media-types/application/cpl+xml,application/cpl+xml,en
https://www.iana.org/assignments/media-types/application/cose,application/cose,en
https://www.iana.org/assignments/media-types/application/cose-key,application/cose-key,en
https://www.iana.org/assignments/media-types/application/cose-key-set,application/cose-key-set,en
https://www.iana.org/assignments/media-types/application/cose-x509,application/cose-x509,en
https://www.iana.org/assignments/media-types/application/csrattrs,application/csrattrs,en
https://www.iana.org/assignments/media-types/application/csta+xml,application/csta+xml,en
https://www.iana.org/assignments/media-types/application/CSTAdata+xml,application/CSTAdata+xml,en
https://www.iana.org/assignments/media-types/application/csvm+json,application/csvm+json,en
https://www.iana.org/assignments/media-types/application/cwl,application/cwl,en
https://www.iana.org/assignments/media-types/application/cwl+json,application/cwl+json,en
https://www.iana.org/assignments/media-types/application/cwl+yaml,application/cwl+yaml,en
https://www.iana.org/assignments/media-types/application/cwt,application/cwt,en
https://www.iana.org/assignments/media-types/application/cybercash,application/cybercash,en
https://www.iana.org/assignments/media-types/application/dash+xml,application/dash+xml,en
https://www.iana.org/assignments/media-types/application/dash-patch+xml,application/dash-patch+xml,en
https://www.iana.org/assignments/media-types/application/dashdelta,application/dashdelta,en
https://www.iana.org/assignments/media-types/application/davmount+xml,application/davmount+xml,en
https://www.iana.org/assignments/media-types/application/dca-rft,application/dca-rft,en
https://www.iana.org/assignments/media-types/application/DCD,application/DCD,en
https://www.iana.org/assignments/media-types/application/dec-dx,application/dec-dx,en
https://www.iana.org/assignments/media-types/application/dialog-info+xml,application/dialog-info+xml,en
https://www.iana.org/assignments/media-types/application/dicom,application/dicom,en
https://www.iana.org/assignments/media-types/application/dicom+json,application/dicom+json,en
https://www.iana.org/assignments/media-types/application/dicom+xml,application/dicom+xml,en
https://www.iana.org/assignments/media-types/application/did,application/did,en
https://www.iana.org/assignments/media-types/application/DII,application/DII,en
https://www.iana.org/assignments/media-types/application/DIT,application/DIT,en
https://www.iana.org/assignments/media-types/application/dns,application/dns,en
https://www.iana.org/assignments/media-types/application/dns+json,application/dns+json,en
https://www.iana.org/assignments/media-types/application/dns-message,application/dns-message,en
https://www.iana.org/assignments/media-types/application/dots+cbor,application/dots+cbor,en
https://www.iana.org/assignments/media-types/application/dpop+jwt,application/dpop+jwt,en
https://www.iana.org/assignments/media-types/application/dskpp+xml,application/dskpp+xml,en
https://www.iana.org/assignments/media-types/application/dssc+der,application/dssc+der,en
https://www.iana.org/assignments/media-types/application/dssc+xml,application/dssc+xml,en
https://www.iana.org/assignments/media-types/application/dvcs,application/dvcs,en
https://www.iana.org/assignments/media-types/application/eat+cwt,application/eat+cwt,en
https://www.iana.org/assignments/media-types/application/eat+jwt,application/eat+jwt,en
https://www.iana.org/assignments/media-types/application/eat-bun+cbor,application/eat-bun+cbor,en
https://www.iana.org/assignments/media-types/application/eat-bun+json,application/eat-bun+json,en
https://www.iana.org/assignments/media-types/application/eat-ucs+cbor,application/eat-ucs+cbor,en
https://www.iana.org/assignments/media-types/application/eat-ucs+json,application/eat-ucs+json,en
https://www.iana.org/assignments/media-types/application/ecmascript (OBSOLETED in favor of text/javascript),application/ecmascript,en
https://www.iana.org/assignments/media-types/application/edhoc+cbor-seq,application/edhoc+cbor-seq,en
https://www.iana.org/assignments/media-types/application/EDI-consent,application/EDI-consent,en
https://www.iana.org/assignments/media-types/application/EDIFACT,application/EDIFACT,en
https://www.iana.org/assignments/media-types/application/EDI-X12,application/EDI-X12,en
https://www.iana.org/assignments/media-types/application/efi,application/efi,en
https://www.iana.org/assignments/media-types/application/elm+json,application/elm+json,en
https://www.iana.org/assignments/media-types/application/elm+xml,application/elm+xml,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.cap+xml,application/EmergencyCallData.cap+xml,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.Comment+xml,application/EmergencyCallData.Comment+xml,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.Control+xml,application/EmergencyCallData.Control+xml,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.DeviceInfo+xml,application/EmergencyCallData.DeviceInfo+xml,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.eCall.MSD,application/EmergencyCallData.eCall.MSD,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.LegacyESN+json,application/EmergencyCallData.LegacyESN+json,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.ProviderInfo+xml,application/EmergencyCallData.ProviderInfo+xml,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.ServiceInfo+xml,application/EmergencyCallData.ServiceInfo+xml,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.SubscriberInfo+xml,application/EmergencyCallData.SubscriberInfo+xml,en
https://www.iana.org/assignments/media-types/application/EmergencyCallData.VEDS+xml,application/EmergencyCallData.VEDS+xml,en
https://www.iana.org/assignments/media-types/application/emma+xml,application/emma+xml,en
https://www.iana.org/assignments/media-types/application/emotionml+xml,application/emotionml+xml,en
https://www.iana.org/assignments/media-types/application/encaprtp,application/encaprtp,en
https://www.iana.org/assignments/media-types/application/entity-statement+jwt,application/entity-statement+jwt,en
https://www.iana.org/assignments/media-types/application/epp+xml,application/epp+xml,en
https://www.iana.org/assignments/media-types/application/epub+zip,application/epub+zip,en
https://www.iana.org/assignments/media-types/application/eshop,application/eshop,en
https://www.iana.org/assignments/media-types/application/example,application/example,en
https://www.iana.org/assignments/media-types/application/exi,application/exi,en
https://www.iana.org/assignments/media-types/application/expect-ct-report+json,application/expect-ct-report+json,en
https://www.iana.org/assignments/media-types/application/express,application/express,en
https://www.iana.org/assignments/media-types/application/fastinfoset,application/fastinfoset,en
https://www.iana.org/assignments/media-types/application/fastsoap,application/fastsoap,en
https://www.iana.org/assignments/media-types/application/fdf,application/fdf,en
https://www.iana.org/assignments/media-types/application/fdt+xml,application/fdt+xml,en
https://www.iana.org/assignments/media-types/application/fhir+json,application/fhir+json,en
https://www.iana.org/assignments/media-types/application/fhir+xml,application/fhir+xml,en
https://www.iana.org/assignments/media-types/application/fits,application/fits,en
https://www.iana.org/assignments/media-types/application/flexfec,application/flexfec,en
https://www.iana.org/assignments/media-types/application/font-sfnt - DEPRECATED in favor of font/sfnt,application/font-sfnt,en
https://www.iana.org/assignments/media-types/application/font-tdpfr,application/font-tdpfr,en
https://www.iana.org/assignments/media-types/application/font-woff - DEPRECATED in favor of font/woff,application/font-woff,en
https://www.iana.org/assignments/media-types/application/framework-attributes+xml,application/framework-attributes+xml,en
https://www.iana.org/assignments/media-types/application/geo+json,application/geo+json,en
https://www.iana.org/assignments/media-types/application/geo+json-seq,application/geo+json-seq,en
https://www.iana.org/assignments/media-types/application/geofeed+csv,application/geofeed+csv,en
https://www.iana.org/assignments/media-types/application/geopackage+sqlite3,application/geopackage+sqlite3,en
https://www.iana.org/assignments/media-types/application/geopose+json,application/geopose+json,en
https://www.iana.org/assignments/media-types/application/geoxacml+json,application/geoxacml+json,en
https://www.iana.org/assignments/media-types/application/geoxacml+xml,application/geoxacml+xml,en
https://www.iana.org/assignments/media-types/application/gltf-buffer,application/gltf-buffer,en
https://www.iana.org/assignments/media-types/application/gml+xml,application/gml+xml,en
https://www.iana.org/assignments/media-types/application/gnap-binding-jws,application/gnap-binding-jws,en
https://www.iana.org/assignments/media-types/application/gnap-binding-jwsd,application/gnap-binding-jwsd,en
https://www.iana.org/assignments/media-types/application/gnap-binding-rotation-jws,application/gnap-binding-rotation-jws,en
https://www.iana.org/assignments/media-types/application/gnap-binding-rotation-jwsd,application/gnap-binding-rotation-jwsd,en
https://www.iana.org/assignments/media-types/application/grib,application/grib,en
https://www.iana.org/assignments/media-types/application/gzip,application/gzip,en
https://www.iana.org/assignments/media-types/application/H224,application/H224,en
https://www.iana.org/assignments/media-types/application/held+xml,application/held+xml,en
https://www.iana.org/assignments/media-types/application/hl7v2+xml,application/hl7v2+xml,en
https://www.iana.org/assignments/media-types/application/http,application/http,en
https://www.iana.org/assignments/media-types/application/hyperstudio,application/hyperstudio,en
https://www.iana.org/assignments/media-types/application/ibe-key-request+xml,application/ibe-key-request+xml,en
https://www.iana.org/assignments/media-types/application/ibe-pkg-reply+xml,application/ibe-pkg-reply+xml,en
https://www.iana.org/assignments/media-types/application/ibe-pp-data,application/ibe-pp-data,en
https://www.iana.org/assignments/media-types/application/iges,application/iges,en
https://www.iana.org/assignments/media-types/application/im-iscomposing+xml,application/im-iscomposing+xml,en
https://www.iana.org/assignments/media-types/application/index,application/index,en
https://www.iana.org/assignments/media-types/application/index.cmd,application/index.cmd,en
https://www.iana.org/assignments/media-types/application/index.obj,application/index.obj,en
https://www.iana.org/assignments/media-types/application/index.response,application/index.response,en
https://www.iana.org/assignments/media-types/application/index.vnd,application/index.vnd,en
https://www.iana.org/assignments/media-types/application/inkml+xml,application/inkml+xml,en
https://www.iana.org/assignments/media-types/application/IOTP,application/IOTP,en
https://www.iana.org/assignments/media-types/application/ipfix,application/ipfix,en
https://www.iana.org/assignments/media-types/application/ipp,application/ipp,en
https://www.iana.org/assignments/media-types/application/ISUP,application/ISUP,en
https://www.iana.org/assignments/media-types/application/its+xml,application/its+xml,en
https://www.iana.org/assignments/media-types/application/java-archive,application/java-archive,en
https://www.iana.org/assignments/media-types/application/javascript (OBSOLETED in favor of text/javascript),application/javascript,en
https://www.iana.org/assignments/media-types/application/jf2feed+json,application/jf2feed+json,en
https://www.iana.org/assignments/media-types/application/jose,application/jose,en
https://www.iana.org/assignments/media-types/application/jose+json,application/jose+json,en
https://www.iana.org/assignments/media-types/application/jrd+json,application/jrd+json,en
https://www.iana.org/assignments/media-types/application/jscalendar+json,application/jscalendar+json,en
https://www.iana.org/assignments/media-types/application/jscontact+json,application/jscontact+json,en
https://www.iana.org/assignments/media-types/application/json,application/json,en
